card1,card2,archetype,weight
Pawpatch Formation,Yavimaya Coast,Floodcaller Combo,0.4971152559294262
Floodfarm Verge,Unidentified Hovership,Convoke,0.8120476487193792
Floodfarm Verge,Virtue of Loyalty,Jeskai Midrange,1
Floodfarm Verge,Virtue of Loyalty,Azorius Control,1
Floodfarm Verge,Virtue of Loyalty,Convoke,0.8437897431400576
Floodfarm Verge,Zoetic Glyph,Convoke,1
"Ajani, Caller of the Pride",Floodfarm Verge,Convoke,0.8072675274936902
Floodfarm Verge,Subterranean Schooner,Convoke,0.9153437290518546
No More Lies,Warden of the Inner Sky,Convoke,1
No More Lies,Warden of the Inner Sky,Azorius Control,0.9711749008703954
No More Lies,Unidentified Hovership,Convoke,0.528833223536164
No More Lies,Restless Anchorage,Azorius Control,1
No More Lies,Restless Anchorage,Convoke,0.9375567757815028
No More Lies,Restless Anchorage,Bant Control,0.8925034600051278
No More Lies,Restless Anchorage,Enchantments,0.6927405969128703
No More Lies,Restless Anchorage,Self-Bounce,0.6134875949977335
No More Lies,Spyglass Siren,Convoke,1
No More Lies,Spyglass Siren,Azorius Control,0.9711749008703954
Fountainport,No More Lies,Azorius Control,0.884021130908183
Fountainport,No More Lies,Bant Control,0.7205442769833693
Fountainport,No More Lies,Convoke,0.6927405969128703
No More Lies,Virtue of Loyalty,Azorius Control,0.8396920351126752
No More Lies,Virtue of Loyalty,Convoke,0.6295005785894556
No More Lies,Zoetic Glyph,Convoke,0.9850431344916213
"Ajani, Caller of the Pride",No More Lies,Convoke,0.528833223536164
No More Lies,Steel Seraph,Convoke,0.7836486796944213
No More Lies,Steel Seraph,Azorius Control,0.7677253171796229
Mockingbird,No More Lies,Convoke,1
Mockingbird,No More Lies,Azorius Control,0.9711749008703954
Mockingbird,No More Lies,Self-Bounce,0.4414163670152236
No More Lies,Regal Bunnicorn,Convoke,1
No More Lies,Subterranean Schooner,Convoke,0.7671294746850005
No More Lies,Novice Inspector,Convoke,1
Enduring Curiosity,No More Lies,Azorius Control,0.9711749008703954
Enduring Curiosity,No More Lies,Convoke,0.8410493672857917
Enduring Curiosity,No More Lies,Enchantments,0.528833223536164
Unidentified Hovership,Warden of the Inner Sky,Artifact Aggro,0.9711749008703954
Unidentified Hovership,Warden of the Inner Sky,Convoke,0.8120476487193792
Virtue of Loyalty,Warden of the Inner Sky,Azorius Control,1
Virtue of Loyalty,Warden of the Inner Sky,Convoke,0.8437897431400576
Warden of the Inner Sky,Zoetic Glyph,Convoke,1
"Ajani, Caller of the Pride",Warden of the Inner Sky,Convoke,0.8072675274936902
Subterranean Schooner,Warden of the Inner Sky,Convoke,0.9243490495932881
Restless Anchorage,Unidentified Hovership,Convoke,0.5340732405272886
Seachrome Coast,Unidentified Hovership,Convoke,0.8120476487193792
Spyglass Siren,Unidentified Hovership,Convoke,0.8120476487193792
Fountainport,Unidentified Hovership,Artifact Aggro,0.528833223536164
Fountainport,Unidentified Hovership,Convoke,0.4231762309384165
Unidentified Hovership,Virtue of Loyalty,Selesnya Aggro,0.6927405969128703
Unidentified Hovership,Virtue of Loyalty,Selesnya Midrange,0.41696682140107805
Unidentified Hovership,Virtue of Loyalty,Convoke,0.36492585015945816
Unidentified Hovership,Zoetic Glyph,Convoke,0.528833223536164
Island,Unidentified Hovership,Convoke,0.8265642104579853
Sheltered by Ghosts,Unidentified Hovership,Selesnya Aggro,0.8396920351126752
Sheltered by Ghosts,Unidentified Hovership,Convoke,0.8009338503960187
Sheltered by Ghosts,Unidentified Hovership,Artifact Aggro,0.6927405969128703
Sheltered by Ghosts,Unidentified Hovership,Selesnya Midrange,0.581144086562283
"Ajani, Caller of the Pride",Unidentified Hovership,Convoke,0.36492585015945816
Steel Seraph,Unidentified Hovership,Artifact Aggro,0.9711749008703954
Steel Seraph,Unidentified Hovership,Convoke,0.5615528577607065
Plains,Unidentified Hovership,Artifact Aggro,1
Plains,Unidentified Hovership,Selesnya Aggro,1
Plains,Unidentified Hovership,Selesnya Midrange,0.9769904479896705
Plains,Unidentified Hovership,Convoke,0.7088434357217509
Mockingbird,Unidentified Hovership,Convoke,0.8120476487193792
Regal Bunnicorn,Unidentified Hovership,Artifact Aggro,0.9711749008703954
Regal Bunnicorn,Unidentified Hovership,Convoke,0.8120476487193792
Subterranean Schooner,Unidentified Hovership,Convoke,0.48876927740426773
Novice Inspector,Unidentified Hovership,Artifact Aggro,0.9711749008703954
Novice Inspector,Unidentified Hovership,Convoke,0.8120476487193792
Enduring Curiosity,Unidentified Hovership,Convoke,0.6463543263811946
Adarkar Wastes,Unidentified Hovership,Convoke,0.8120476487193792
Restless Anchorage,Virtue of Loyalty,Azorius Control,0.67578466173597
Restless Anchorage,Virtue of Loyalty,Convoke,0.563198808153092
Restless Anchorage,Zoetic Glyph,Convoke,0.9250985021429756
"Ajani, Caller of the Pride",Restless Anchorage,Convoke,0.528833223536164
Restless Anchorage,Subterranean Schooner,Convoke,0.6731234806465725
Seachrome Coast,Virtue of Loyalty,Azorius Control,1
Seachrome Coast,Virtue of Loyalty,Convoke,0.8437897431400576
Seachrome Coast,Zoetic Glyph,Convoke,1
"Ajani, Caller of the Pride",Seachrome Coast,Convoke,0.8072675274936902
Seachrome Coast,Subterranean Schooner,Convoke,0.9243490495932881
Spyglass Siren,Virtue of Loyalty,Azorius Control,1
Spyglass Siren,Virtue of Loyalty,Convoke,0.8437897431400576
Spyglass Siren,Zoetic Glyph,Convoke,1
"Ajani, Caller of the Pride",Spyglass Siren,Convoke,0.8072675274936902
Spyglass Siren,Subterranean Schooner,Convoke,0.9243490495932881
Spyglass Siren,Subterranean Schooner,Dimir Midrange,0.8072675274936902
Fountainport,Zoetic Glyph,Convoke,0.7006041148288065
"Ajani, Caller of the Pride",Fountainport,Convoke,0.528833223536164
Fountainport,Subterranean Schooner,Dimir Midrange,0.528833223536164
Fountainport,Subterranean Schooner,Convoke,0.5179722655007647
Virtue of Loyalty,Zoetic Glyph,Convoke,0.6266843123072331
Island,Virtue of Loyalty,Azorius Control,1
Island,Virtue of Loyalty,Convoke,0.8437897431400576
Island,Virtue of Loyalty,Jeskai Midrange,0.8072675274936902
Sheltered by Ghosts,Virtue of Loyalty,Jeskai Midrange,1
Sheltered by Ghosts,Virtue of Loyalty,Convoke,0.8048351025641827
Sheltered by Ghosts,Virtue of Loyalty,Cage,0.7677253171796229
Sheltered by Ghosts,Virtue of Loyalty,Selesnya Aggro,0.7160416332314261
Sheltered by Ghosts,Virtue of Loyalty,Azorius Control,0.67578466173597
Sheltered by Ghosts,Virtue of Loyalty,Selesnya Midrange,0.6591686794820552
"Ajani, Caller of the Pride",Virtue of Loyalty,Convoke,0.36492585015945816
Steel Seraph,Virtue of Loyalty,Jeskai Midrange,1
Steel Seraph,Virtue of Loyalty,Azorius Control,0.8396920351126752
Steel Seraph,Virtue of Loyalty,Convoke,0.6110402486458454
Mockingbird,Virtue of Loyalty,Azorius Control,1
Mockingbird,Virtue of Loyalty,Convoke,0.8437897431400576
Regal Bunnicorn,Virtue of Loyalty,Convoke,0.8176563859982774
Subterranean Schooner,Virtue of Loyalty,Convoke,0.4414163670152236
Novice Inspector,Virtue of Loyalty,Convoke,0.8340971884793825
Novice Inspector,Virtue of Loyalty,Cage,0.528833223536164
Enduring Curiosity,Virtue of Loyalty,Azorius Control,1
Enduring Curiosity,Virtue of Loyalty,Convoke,0.6822891435519268
Adarkar Wastes,Virtue of Loyalty,Jeskai Midrange,1
Adarkar Wastes,Virtue of Loyalty,Azorius Control,1
Adarkar Wastes,Virtue of Loyalty,Convoke,0.8437897431400576
Island,Zoetic Glyph,Convoke,1
Sheltered by Ghosts,Zoetic Glyph,Convoke,1
"Ajani, Caller of the Pride",Zoetic Glyph,Convoke,0.528833223536164
Steel Seraph,Zoetic Glyph,Convoke,0.9846760362615625
Plains,Zoetic Glyph,Convoke,1
Mockingbird,Zoetic Glyph,Convoke,1
Regal Bunnicorn,Zoetic Glyph,Convoke,1
Subterranean Schooner,Zoetic Glyph,Convoke,0.7946080527870222
Novice Inspector,Zoetic Glyph,Convoke,1
Enduring Curiosity,Zoetic Glyph,Convoke,0.8837682057789544
Adarkar Wastes,Zoetic Glyph,Convoke,1
"Ajani, Caller of the Pride",Island,Convoke,0.8072675274936902
Island,Subterranean Schooner,Merfolk,1
Island,Subterranean Schooner,Dimir Midrange,0.9246629433487973
Island,Subterranean Schooner,Convoke,0.9153437290518546
"Ajani, Caller of the Pride",Sheltered by Ghosts,Convoke,0.8072675274936902
Sheltered by Ghosts,Subterranean Schooner,Convoke,0.9179607117400657
"Ajani, Caller of the Pride",Steel Seraph,Convoke,0.528833223536164
"Ajani, Caller of the Pride",Plains,Convoke,0.67578466173597
"Ajani, Caller of the Pride",Mockingbird,Convoke,0.8072675274936902
"Ajani, Caller of the Pride",Regal Bunnicorn,Convoke,0.8072675274936902
"Ajani, Caller of the Pride",Subterranean Schooner,Convoke,0.528833223536164
"Ajani, Caller of the Pride",Novice Inspector,Convoke,0.8072675274936902
"Ajani, Caller of the Pride",Enduring Curiosity,Convoke,0.528833223536164
Adarkar Wastes,"Ajani, Caller of the Pride",Convoke,0.8072675274936902
Steel Seraph,Subterranean Schooner,Convoke,0.6715354511426079
Plains,Subterranean Schooner,Convoke,0.7863898953480462
Mockingbird,Subterranean Schooner,Merfolk,1
Mockingbird,Subterranean Schooner,Convoke,0.9197994627093217
Mockingbird,Subterranean Schooner,Dimir Midrange,0.36492585015945816
Regal Bunnicorn,Subterranean Schooner,Convoke,0.9197994627093217
Novice Inspector,Subterranean Schooner,Convoke,0.9243490495932881
Enduring Curiosity,Subterranean Schooner,Convoke,0.7620742349323187
Enduring Curiosity,Subterranean Schooner,Dimir Midrange,0.67578466173597
Adarkar Wastes,Subterranean Schooner,Convoke,0.9243490495932881
Demolition Field,Sunfall,Token Control,1
Demolition Field,Sunfall,Mono-White Control,1
Demolition Field,Sunfall,4c Control,0.8396920351126752
Demolition Field,Sunfall,Azorius Control,0.8056693518652936
Demolition Field,Sunfall,Bant Control,0.39383637240501523
Demolition Field,Fountainport,Token Control,1
Demolition Field,Fountainport,Mono-White Control,1
Demolition Field,Fountainport,4c Control,0.9711749008703954
Demolition Field,Fountainport,Golgari Control,0.8396920351126752
Demolition Field,Fountainport,Azorius Control,0.8227768976955228
Demolition Field,Fountainport,Dimir Control,0.7677253171796229
Demolition Field,Fountainport,Bant Control,0.5578671041172594
Demolition Field,Fountainport,Golgari Midrange,0.528833223536164
Demolition Field,Plains,Token Control,1
Demolition Field,Plains,Azorius Control,1
Demolition Field,Plains,Mono-White Control,1
Demolition Field,Plains,4c Control,1
Demolition Field,Plains,Bant Control,0.9537040523065466
Caretaker's Talent,Demolition Field,Token Control,1
Caretaker's Talent,Demolition Field,Mono-White Control,1
Caretaker's Talent,Demolition Field,Azorius Control,0.9861906441750274
Caretaker's Talent,Demolition Field,4c Control,0.9711749008703954
Demolition Field,Get Lost,Token Control,1
Demolition Field,Get Lost,Mono-White Control,1
Demolition Field,Get Lost,4c Control,0.9711749008703954
Demolition Field,Get Lost,Azorius Control,0.9389944824581883
Demolition Field,Get Lost,Bant Control,0.8363086266670537
Demolition Field,Enduring Innocence,Token Control,1
Demolition Field,Enduring Innocence,Mono-White Control,1
Demolition Field,Enduring Innocence,Azorius Control,0.9851536045975168
Demolition Field,Enduring Innocence,4c Control,0.8396920351126752
Demolition Field,Overlord of the Mistmoors,Mono-White Control,1
Demolition Field,Overlord of the Mistmoors,Token Control,0.9802772261062458
Demolition Field,Overlord of the Mistmoors,4c Control,0.9711749008703954
Demolition Field,Overlord of the Mistmoors,Azorius Control,0.8592681321328225
Demolition Field,Overlord of the Mistmoors,Bant Control,0.6060975238863108
Demolition Field,Virtue of Loyalty,Token Control,0.7273129806340319
Demolition Field,Virtue of Loyalty,Azorius Control,0.528833223536164
Demolition Field,Split Up,Mono-White Control,1
Demolition Field,Split Up,Token Control,0.7008074450045122
Demolition Field,Split Up,4c Control,0.6927405969128703
Demolition Field,Split Up,Azorius Control,0.6494775228861691
Demolition Field,Split Up,Bant Control,0.36492585015945816
Demolition Field,Exorcise,Token Control,0.36492585015945816
Demolition Field,Lay Down Arms,Token Control,1
Demolition Field,Lay Down Arms,Mono-White Control,1
Demolition Field,Lay Down Arms,Azorius Control,0.9851536045975168
Demolition Field,Lay Down Arms,4c Control,0.9711749008703954
"Beza, the Bounding Spring",Demolition Field,Token Control,1
"Beza, the Bounding Spring",Demolition Field,Mono-White Control,1
"Beza, the Bounding Spring",Demolition Field,Azorius Control,0.870399064780142
"Beza, the Bounding Spring",Demolition Field,4c Control,0.6927405969128703
"Beza, the Bounding Spring",Demolition Field,Bant Control,0.6844919577059846
Demolition Field,Sunken Citadel,Mono-White Control,0.9711749008703954
Demolition Field,Sunken Citadel,Token Control,0.9561587190983569
Demolition Field,Sunken Citadel,Azorius Control,0.7782204374886453
Demolition Field,Sunken Citadel,Golgari Control,0.528833223536164
Demolition Field,Sunken Citadel,4c Control,0.528833223536164
Carrot Cake,Demolition Field,Token Control,1
Carrot Cake,Demolition Field,Azorius Control,0.9851536045975168
Carrot Cake,Demolition Field,4c Control,0.9711749008703954
Exorcise,Sunfall,Token Control,0.8072675274936902
Fountainport,Split Up,Mono-White Control,1
Fountainport,Split Up,4c Control,0.9711749008703954
Fountainport,Split Up,Token Control,0.8917513031291306
Fountainport,Split Up,Azorius Control,0.808608540249869
Fountainport,Split Up,Domain,0.528833223536164
Fountainport,Split Up,Bant Control,0.528833223536164
Exorcise,Fountainport,Token Control,0.8072675274936902
Exorcise,Plains,Token Control,1
Exorcise,Plains,Azorius Tempo,0.6500130747776692
Caretaker's Talent,Split Up,4c Control,0.9711749008703954
Caretaker's Talent,Split Up,Token Control,0.8961283931090213
Caretaker's Talent,Split Up,Azorius Control,0.8386173574352046
Caretaker's Talent,Split Up,Domain,0.528833223536164
Caretaker's Talent,Exorcise,Token Control,0.8072675274936902
Exorcise,Get Lost,Token Control,0.8072675274936902
Enduring Innocence,Split Up,Token Control,0.8986143664528888
Enduring Innocence,Split Up,Selesnya Aggro,0.8396920351126752
Enduring Innocence,Split Up,4c Control,0.8396920351126752
Enduring Innocence,Split Up,Azorius Control,0.8391464904778876
Enduring Innocence,Split Up,Convoke,0.528833223536164
Enduring Innocence,Exorcise,Token Control,0.8072675274936902
Exorcise,Overlord of the Mistmoors,Token Control,0.8072675274936902
Split Up,Virtue of Loyalty,Azorius Control,0.6058058416749051
Split Up,Virtue of Loyalty,Token Control,0.5150872407359682
Split Up,Virtue of Loyalty,Convoke,0.36492585015945816
Exorcise,Virtue of Loyalty,Token Control,0.528833223536164
Exorcise,Split Up,Token Control,0.36492585015945816
Lay Down Arms,Split Up,4c Control,0.9711749008703954
Lay Down Arms,Split Up,Token Control,0.8865420637605868
Lay Down Arms,Split Up,Azorius Control,0.8391464904778876
"Beza, the Bounding Spring",Split Up,Mono-White Control,1
"Beza, the Bounding Spring",Split Up,Azorius Control,0.8617455749612981
"Beza, the Bounding Spring",Split Up,Token Control,0.8583522099007842
"Beza, the Bounding Spring",Split Up,4c Control,0.6927405969128703
"Beza, the Bounding Spring",Split Up,Bant Control,0.67578466173597
"Beza, the Bounding Spring",Split Up,Domain,0.5018711815805842
"Beza, the Bounding Spring",Split Up,Zur,0.4515799070128811
Split Up,Sunken Citadel,Caves,1
Split Up,Sunken Citadel,Token Control,0.8093116528725638
Split Up,Sunken Citadel,Azorius Control,0.7994424984785854
Split Up,Sunken Citadel,4c Control,0.528833223536164
Carrot Cake,Split Up,4c Control,0.9711749008703954
Carrot Cake,Split Up,Token Control,0.89316413682658
Carrot Cake,Split Up,Azorius Control,0.8391464904778876
Exorcise,Lay Down Arms,Token Control,0.8072675274936902
"Beza, the Bounding Spring",Exorcise,Token Control,0.67578466173597
Exorcise,Sunken Citadel,Token Control,0.67578466173597
Carrot Cake,Exorcise,Token Control,0.8072675274936902
Heartfire Hero,Restless Ridgeline,Gruul Aggro,0.8625022217215786
Heartfire Hero,Restless Ridgeline,Prowess,0.8286501988422023
Monstrous Rage,Restless Ridgeline,Gruul Aggro,0.8607004594085786
Monstrous Rage,Restless Ridgeline,Prowess,0.8273565007432564
Monstrous Rage,Restless Ridgeline,Delirium,0.7527871445559576
Monastery Swiftspear,Restless Ridgeline,Gruul Aggro,0.7802660108127184
Monastery Swiftspear,Restless Ridgeline,Prowess,0.7155877363824309
Karplusan Forest,Restless Ridgeline,Delirium,1
Karplusan Forest,Restless Ridgeline,Gruul Aggro,0.8520001024603843
Karplusan Forest,Restless Ridgeline,Prowess,0.8261736889458831
Manifold Mouse,Restless Ridgeline,Gruul Aggro,0.8617371980649611
Manifold Mouse,Restless Ridgeline,Prowess,0.8145294056856719
Restless Ridgeline,Screaming Nemesis,Gruul Aggro,0.7662811571122325
Restless Ridgeline,Screaming Nemesis,Prowess,0.7625329151455092
Restless Ridgeline,Thornspire Verge,Delirium,1
Restless Ridgeline,Thornspire Verge,Gruul Aggro,0.8655846129215097
Restless Ridgeline,Thornspire Verge,Prowess,0.8273565007432566
Copperline Gorge,Restless Ridgeline,Delirium,1
Copperline Gorge,Restless Ridgeline,Gruul Aggro,0.8663394867985292
Copperline Gorge,Restless Ridgeline,Prowess,0.8286501988422023
Hired Claw,Restless Ridgeline,Gruul Aggro,0.8500890132111749
Hired Claw,Restless Ridgeline,Prowess,0.8240913708684685
Questing Druid,Restless Ridgeline,Gruul Aggro,0.6963591988792733
Questing Druid,Restless Ridgeline,Prowess,0.6835363444250874
Burst Lightning,Restless Ridgeline,Gruul Aggro,0.7430305969108203
Burst Lightning,Restless Ridgeline,Prowess,0.7002884733313735
Mountain,Restless Ridgeline,Gruul Aggro,1
Mountain,Restless Ridgeline,Prowess,1
Mountain,Restless Ridgeline,Delirium,0.67578466173597
Restless Ridgeline,Rockface Village,Gruul Aggro,0.6046069019369045
Restless Ridgeline,Rockface Village,Prowess,0.553805969421905
Restless Ridgeline,Torch the Tower,Delirium,0.8396920351126752
Restless Ridgeline,Torch the Tower,Gruul Aggro,0.7280667223947892
Restless Ridgeline,Torch the Tower,Prowess,0.5672492359615768
Emberheart Challenger,Restless Ridgeline,Gruul Aggro,0.8625022217215786
Emberheart Challenger,Restless Ridgeline,Prowess,0.8286501988422023
Emberheart Challenger,Restless Ridgeline,Delirium,0.67578466173597
Obliterating Bolt,Restless Ridgeline,Delirium,0.8396920351126752
Obliterating Bolt,Restless Ridgeline,Gruul Aggro,0.5443801191718454
Obliterating Bolt,Restless Ridgeline,Prowess,0.4728309059970947
Heartfire Hero,Obliterating Bolt,Prowess,0.9160187909927403
Heartfire Hero,Obliterating Bolt,Gruul Aggro,0.9157456707856058
Monstrous Rage,Obliterating Bolt,Gruul Aggro,0.913318384660962
Monstrous Rage,Obliterating Bolt,Prowess,0.9128023768211365
Monstrous Rage,Obliterating Bolt,Delirium,0.6058058416749051
Monastery Swiftspear,Obliterating Bolt,Gruul Aggro,0.8754104497175078
Monastery Swiftspear,Obliterating Bolt,Prowess,0.8252382695026435
Karplusan Forest,Obliterating Bolt,Delirium,0.9711749008703954
Karplusan Forest,Obliterating Bolt,Prowess,0.918888512314901
Karplusan Forest,Obliterating Bolt,Gruul Aggro,0.901217148914324
Manifold Mouse,Obliterating Bolt,Prowess,0.9160187909927403
Manifold Mouse,Obliterating Bolt,Gruul Aggro,0.9145909910340034
Obliterating Bolt,Screaming Nemesis,Delirium,0.8396920351126752
Obliterating Bolt,Screaming Nemesis,Gruul Aggro,0.8179693157198603
Obliterating Bolt,Screaming Nemesis,Prowess,0.8042265707829159
Obliterating Bolt,Thornspire Verge,Delirium,0.9711749008703954
Obliterating Bolt,Thornspire Verge,Prowess,0.9240391252995537
Obliterating Bolt,Thornspire Verge,Gruul Aggro,0.9155539043966809
Copperline Gorge,Obliterating Bolt,Delirium,0.9711749008703954
Copperline Gorge,Obliterating Bolt,Prowess,0.9240391252995537
Copperline Gorge,Obliterating Bolt,Gruul Aggro,0.9166829384972862
Hired Claw,Obliterating Bolt,Prowess,0.9210300700075603
Hired Claw,Obliterating Bolt,Gruul Aggro,0.8945611975324702
Obliterating Bolt,Questing Druid,Prowess,0.794052811009222
Obliterating Bolt,Questing Druid,Gruul Aggro,0.7442046692843611
Burst Lightning,Obliterating Bolt,Prowess,0.8289940925802479
Burst Lightning,Obliterating Bolt,Gruul Aggro,0.7732194439325774
